particle_id,x,y,z
1,73.461998,406.140015,979.455994
2,841.880005,266.199005,511.299011
3,810.523010,375.890991,717.328979
4,58.549004,654.630005,846.611023
5,288.671997,12.301001,31.786999
6,653.976990,455.208008,987.556030
7,478.778015,79.257004,618.408997
8,756.179016,810.883972,4.602000
9,924.372986,529.870972,128.341995
10,73.922997,595.557983,317.227997
11,499.035004,185.604004,622.385986
12,54.544998,371.270996,884.263000
13,218.106003,464.015991,325.441986
14,155.169006,895.726990,503.103027
15,411.644989,378.186005,337.985992
16,301.945007,47.077000,59.537003
17,448.681000,748.958984,610.783020
18,342.713989,11.351999,804.947998
19,621.309021,479.871002,113.808998
20,2.158000,281.867004,977.280029
21,27.028000,709.546021,330.649994
22,29.332001,288.260986,727.971008
23,163.110001,481.527008,217.542999
24,146.858994,407.937988,940.448975
25,1.910000,914.273987,8.297000
26,247.928009,551.216980,633.159973
27,202.128998,439.578003,588.538025
28,369.084991,568.523987,746.953979
29,968.833984,453.657990,309.959991
30,227.783005,159.511002,457.459991
31,536.041992,289.585999,278.041992
32,372.791992,93.704002,244.550003
33,512.692993,838.372009,861.937012
34,309.325012,869.109985,216.863998
35,321.895996,302.412994,774.304016
36,364.753998,987.312012,197.626007
37,369.240997,315.773987,186.272995
38,176.589996,593.309998,213.692001
39,436.493011,770.054016,408.028015
40,74.772003,673.463013,465.714996
41,918.921021,378.130005,3.935000
42,855.685974,207.167999,8.216000
43,126.537003,129.358994,266.984985
44,906.398987,486.139008,211.798996
45,305.240997,110.110001,40.827000
46,119.067001,106.418999,507.333008
47,41.763000,275.266998,702.299988
48,58.078003,841.466003,240.113998
49,207.593002,967.538025,641.781982
50,969.500000,81.803001,449.615997
51,196.815994,932.138000,470.204987
52,661.387024,855.206970,775.151001
53,308.013000,337.210999,409.200012
54,302.687012,678.817017,907.823975
55,192.037003,2.019000,29.444000
56,271.505005,282.985992,684.140991
57,485.464996,754.976013,540.737976
58,782.773010,254.233002,372.631989
59,65.348000,496.494995,271.321991
60,228.602005,444.979004,384.765015
61,593.926025,327.265991,52.368999
62,46.438999,976.911987,624.549988
63,677.234009,392.901001,85.876999
64,673.687988,434.503998,148.647003
65,404.154999,118.199997,936.127991
66,695.164001,786.814026,650.640015
67,746.190979,111.988998,128.138000
68,376.950989,682.880005,720.713989
69,24.756001,650.950012,602.648987
70,509.159973,979.916016,509.919006
71,896.856018,257.287994,428.769012
72,77.964996,695.585022,297.253998
73,279.752014,147.154999,274.195007
74,203.389999,804.900024,437.601990
75,121.610992,688.526978,110.427002
76,918.924988,314.983002,780.684998
77,361.944000,886.161987,823.184021
78,442.345001,585.731018,91.941002
79,182.942001,795.625000,607.318970
80,460.996002,424.390991,417.546997
81,105.872002,404.639008,863.559021
82,656.140991,1.155000,2.276000
83,171.313004,810.681030,247.951996
84,697.078979,437.640991,309.329010
85,154.100006,775.372009,216.947998
86,216.337006,58.466003,52.382999
87,906.755005,600.588989,213.578995
88,930.338013,824.033020,887.760986
89,565.807007,301.484985,836.366028
90,629.109009,944.862000,630.700989
91,922.856995,635.679993,678.333008
92,949.088989,607.447998,578.950012
93,423.007996,448.980988,457.996002
94,252.234985,917.421997,710.443970
95,131.656998,0.846000,256.856995
96,47.974998,911.632019,386.378998
97,669.426025,244.492996,332.438995
98,320.449005,620.075012,597.635986
99,460.190002,157.667999,36.323002
100,185.431000,665.510010,416.273010
101,288.259003,149.699997,7.520000
102,279.157013,918.599976,2.852000
103,330.716003,431.997009,130.432999
104,858.348999,919.249023,12.863001
105,542.812012,340.558014,361.835999
106,879.278015,124.960007,388.243988
107,284.614014,7.430000,15.448000
108,626.026001,894.825989,179.024994
109,555.237000,643.174988,35.846001
110,707.374023,540.577026,781.750000
111,669.294006,472.739990,795.228027
112,618.531982,572.176025,460.161011
113,45.264000,408.463013,413.684998
114,726.879028,730.051025,653.203003
115,722.177979,732.833008,713.424011
116,831.382996,646.041992,310.691010
117,503.359985,5.491000,934.981995
118,165.518997,543.543030,173.259995
119,659.213013,103.343002,634.806030
120,854.559021,277.118988,130.957001
121,939.953979,639.948975,490.717010
122,345.161987,135.671005,230.830002
123,960.844971,339.235992,408.670990
124,517.164001,310.028015,253.516998
125,163.011002,512.344971,969.781006
126,59.260002,883.528015,39.889000
127,250.235992,682.328003,83.490997
128,178.479004,186.371002,167.248993
129,423.937988,623.625977,439.302002
130,677.364990,977.906982,265.062012
131,509.445007,82.013000,688.078003
132,894.952026,88.393997,217.779007
133,247.359985,461.966003,147.341995
134,742.568970,387.988007,328.229004
135,252.134003,785.200012,908.682007
136,989.382019,666.770020,382.951996
137,604.341003,671.234985,707.674988
138,354.253998,124.841003,107.813004
139,156.479004,411.084991,324.885986
140,863.328003,683.997009,980.182983
141,347.325989,492.700989,774.362000
142,523.653992,723.145020,742.390991
143,90.648003,126.225998,371.105011
144,309.204010,87.706001,530.153992
145,119.296997,607.252991,593.554016
146,963.129028,673.947998,664.484009
147,35.034000,683.341980,95.492996
148,49.230000,472.449005,744.450012
149,886.668030,713.216980,926.463989
150,52.686001,952.103027,870.026001
151,230.371002,571.408020,828.075989
152,41.483002,32.500999,658.572021
153,878.185974,917.231018,784.749023
154,733.955994,742.814026,40.275002
155,487.644012,629.767029,182.619995
156,578.992981,668.130981,504.841980
157,819.056030,71.469002,302.338013
158,613.057983,15.757999,335.506012
159,487.239990,491.954010,888.916992
160,445.029999,514.921021,52.818001
161,347.920990,350.954010,444.046997
162,129.356003,759.734009,801.333984
163,921.505005,863.609985,662.372986
164,342.628998,253.186005,304.278992
165,312.561005,179.947006,387.101013
166,491.203003,536.658997,985.426025
167,432.884003,823.499023,910.645996
168,188.113007,733.554993,200.089996
169,898.752991,484.230988,571.888977
170,657.763000,351.545013,858.575012
171,347.925995,726.512024,189.733002
172,275.781006,536.515991,412.041992
173,675.344971,556.171021,12.504000
174,387.441986,25.091000,22.384998
175,419.467010,812.973022,59.394997
176,259.355011,700.763000,551.151001
177,685.012024,254.184998,107.155998
178,874.862976,307.024994,229.880005
179,69.287003,456.955994,934.323975
180,519.432983,384.360992,661.073975
181,494.203003,41.561001,436.493011
182,217.740005,381.286011,840.630005
183,55.679001,904.257019,407.563995
184,916.648010,164.513000,186.694000
185,789.314026,294.433990,862.051025
186,334.292999,510.492981,583.838989
187,351.571014,229.804001,87.056000
188,874.114014,804.314026,48.116001
189,795.932007,834.776978,762.044006
190,192.431000,121.895004,464.648987
191,427.906006,143.130997,15.584999
192,140.742996,495.084015,634.494019
193,611.969971,288.871002,903.362000
194,262.131012,456.723999,316.084991
195,513.070007,388.898010,372.268005
196,534.093994,753.028015,375.644989
197,239.600006,143.343002,951.114014
198,536.223999,267.350006,361.647003
199,183.988007,594.414978,53.212002
200,465.398010,723.664001,214.565994
201,924.987976,893.723999,587.338989
202,87.815002,864.817993,661.487976
203,657.208984,125.464996,270.290009
204,380.378998,276.584015,605.067017
205,384.200012,652.578003,238.294006
206,989.953003,272.290009,556.018982
207,699.421997,352.687988,850.453979
208,487.391998,673.010986,523.161987
209,933.703003,466.544006,504.716003
210,160.871002,563.112000,628.086975
211,367.437988,270.473999,791.653015
212,967.841980,387.390015,672.706970
213,788.015991,841.786987,136.751007
214,512.781006,379.717010,318.002014
215,293.941010,492.623993,565.424011
216,979.536987,792.062988,567.130005
217,565.007996,970.947998,290.114014
218,119.250000,573.281006,407.977997
219,796.955017,748.049011,824.262024
220,841.388977,266.864990,22.110001
221,123.479004,353.881012,571.039978
222,272.872986,502.513000,818.129028
223,731.025024,874.758972,799.283997
224,14.302000,442.322998,519.156982
225,740.440002,776.523987,335.037994
226,86.100998,360.569000,183.981003
227,147.654007,946.692017,117.339996
228,712.190979,101.639999,260.029999
229,880.026978,920.484985,268.940002
230,270.748993,836.372009,558.536987
231,463.815002,718.554016,120.636002
232,4.118000,281.690002,387.763000
233,83.334000,388.489990,277.110992
234,421.842010,754.547974,793.650024
235,650.193970,688.672974,904.310974
236,410.795013,305.806000,37.169998
237,554.549988,601.072021,244.852005
238,674.091980,246.316010,614.481018
239,958.802979,881.517029,801.312012
240,980.036011,256.502991,35.511002
241,117.077003,478.135010,268.826996
242,238.606995,190.563995,767.362976
243,92.504997,693.955017,900.831970
244,67.599998,936.085999,164.300995
245,262.725006,62.757004,837.213013
246,577.822021,70.931999,939.241028
247,882.390015,657.228027,503.999023
248,802.455994,423.013000,842.070007
249,366.959991,980.153015,166.485001
250,290.348999,57.329002,562.142029
251,895.241028,288.674011,547.591003
252,312.919006,62.495003,774.453979
253,438.824005,691.828003,969.538025
254,142.990997,286.881012,572.619019
255,29.359001,116.545998,838.567993
256,327.779999,146.160004,5.490000
257,119.860001,387.269989,742.119019
258,960.973022,565.744019,704.882996
259,252.437988,466.485992,40.938000
260,503.168030,923.250000,969.924011
261,571.872009,496.131012,537.900024
262,607.585999,821.778992,883.679016
263,69.904999,764.603027,659.182007
264,953.234009,709.127991,722.932983
265,705.210999,246.898010,37.604000
266,707.379028,603.643005,862.119995
267,660.013977,487.024994,45.157001
268,572.383972,8.936000,7.968000
269,934.281982,145.306000,985.033997
270,740.617981,920.028992,490.813995
271,983.976013,514.755981,265.588989
272,598.681030,881.750000,615.708008
273,161.026001,193.563004,51.601002
274,635.052002,489.759003,498.973999
275,921.637024,368.834015,155.119003
276,81.642998,64.492996,710.187012
277,51.403000,760.757019,293.455994
278,714.609985,667.432007,427.372986
279,404.932007,220.052994,781.841980
280,570.359985,275.923004,640.073975
281,31.158001,428.132996,814.666016
282,156.595001,165.035995,479.239014
283,297.173004,615.786011,509.960999
284,56.986000,208.268997,430.915009
285,111.189003,4.070000,239.729004
286,610.122986,208.242004,322.644989
287,526.924011,452.446014,416.360992
288,754.815979,31.419998,335.902008
289,406.449005,62.518997,418.214996
290,336.037994,483.808990,686.931030
291,979.619995,507.755981,864.546997
292,729.289001,575.768982,210.585999
293,205.968994,799.734009,166.138000
294,135.350006,85.788002,566.505005
295,509.643005,483.970001,634.804016
296,281.761993,539.473022,270.959991
297,970.085999,910.987000,0.953000
298,305.667999,0.936000,386.371002
299,54.593002,295.079987,706.486023
300,257.778992,522.929993,484.122009
301,52.762001,474.394989,197.667007
302,371.207001,288.535004,207.759995
303,810.525024,617.224976,907.588013
304,532.096008,203.274994,53.183998
305,646.554993,230.531006,53.415001
306,496.877014,221.856995,576.465027
307,95.766998,643.614990,657.260986
308,745.895020,794.685974,727.182007
309,357.747009,247.740997,683.338013
310,387.036987,364.442993,288.566986
311,882.668030,314.653992,934.067993
312,686.012024,267.371002,795.474976
313,45.382999,559.161011,516.560974
314,811.913025,578.372986,77.191002
315,84.250000,387.184998,549.770996
316,423.032013,232.080994,526.887024
317,903.208984,342.841003,540.096985
318,873.132019,365.027008,503.067993
319,804.526978,813.028992,508.080994
320,803.843994,301.528015,856.708008
321,689.681030,786.143005,266.097992
322,498.872009,420.239014,703.877991
323,532.403015,613.807983,85.160004
324,521.151978,445.907990,131.320007
325,197.569000,100.601997,459.673004
326,917.432983,444.628998,82.786003
327,560.000000,549.223999,636.570007
328,473.886993,733.354980,851.546021
329,898.770020,282.222992,543.487976
330,773.052979,852.463013,380.036011
331,316.269989,776.260986,807.323975
332,858.695984,735.866028,379.243011
333,74.251999,615.297974,360.527008
334,150.203003,216.445007,725.159973
335,646.818970,665.359009,127.837997
336,592.036987,654.635010,570.638000
337,904.817993,93.384003,799.166992
338,288.847992,973.870972,900.213989
339,273.083008,136.059006,968.781982
340,930.593994,196.737000,799.166992
341,150.212997,841.906982,445.773987
342,735.195007,746.742981,69.378998
343,627.403992,50.562000,974.190002
344,7.141000,161.531006,223.891006
345,166.962006,506.455017,870.385986
346,775.335022,888.791992,406.210999
347,143.326004,675.393005,946.672974
348,3.984000,153.123001,650.838013
349,48.279999,239.190002,934.375977
350,907.698975,896.716980,629.767029
351,927.698975,25.449001,614.723022
352,987.072021,373.851990,853.411987
353,595.107971,267.759003,263.652008
354,766.965027,921.184998,820.083008
355,531.370972,765.093994,689.172974
356,738.560974,366.191986,460.682007
357,6.226000,288.263000,411.972992
358,734.539001,779.744019,757.148987
359,934.146973,247.286011,142.929993
360,311.425995,654.547974,903.505981
361,422.251007,13.730000,369.431000
362,905.135986,806.008972,325.233002
363,51.571999,64.352997,388.471985
364,141.220993,370.266998,114.483002
365,35.612999,343.859985,17.438999
366,526.698975,875.864014,697.012024
367,515.130981,517.497986,277.933990
368,102.973000,436.872009,703.612976
369,701.379028,858.315979,868.460022
370,654.148987,345.098999,855.299988
371,583.268982,192.154007,908.901978
372,960.791016,581.388000,426.753998
373,171.457001,568.085999,671.913025
374,177.921997,964.528992,899.903015
375,631.682983,744.867004,350.352997
376,406.843994,306.338989,661.215027
377,667.216003,9.824000,56.153999
378,98.457001,61.171997,485.565002
379,755.140991,422.920013,53.751999
380,393.204010,423.276001,181.770004
381,871.083984,467.139008,110.125000
382,317.832001,158.397995,32.220001
383,539.814026,959.010986,478.627014
384,453.161011,400.520996,965.521973
385,875.674011,326.227997,619.273987
386,390.134003,373.403992,189.819000
387,58.943001,103.495003,9.726999
388,928.814026,825.294983,445.476013
389,551.215027,568.581970,602.426025
390,190.399994,289.515015,896.757019
391,473.963989,124.845001,18.245001
392,327.825989,202.679001,248.717987
393,759.107971,128.686005,13.429001
394,664.586975,396.200012,101.603996
395,644.838013,977.554016,623.869995
396,70.518997,666.914001,167.772995
397,327.984985,236.856003,922.835022
398,326.148010,523.762024,121.690994
399,187.662003,403.898987,381.329987
400,867.846008,719.119995,235.106003
401,106.693001,922.655029,223.014008
402,156.559006,775.129028,940.880981
403,259.565002,853.991028,150.080994
404,518.773987,880.380005,251.774994
405,111.402000,421.321991,930.562012
406,879.432007,374.070007,114.133003
407,641.249023,6.514000,515.120972
408,453.321014,700.427979,842.478027
409,468.826996,447.204010,816.518005
410,936.478027,711.364014,566.234009
411,818.369019,250.971008,194.998993
412,919.263000,390.983002,111.607002
413,861.781982,410.325012,266.049011
414,224.332993,811.047974,353.824005
415,830.849976,412.660004,75.913002
416,187.052002,472.645996,493.542999
417,234.755005,51.301998,583.380005
418,272.726990,303.108002,170.873993
419,131.462997,376.328003,294.614014
420,431.035004,916.052002,113.653999
421,114.660004,957.572998,43.884998
422,536.372009,235.169006,601.578003
423,184.074997,607.627991,336.153015
424,969.632996,293.747986,776.179016
425,500.433990,732.090027,981.572021
426,798.057983,152.653000,625.401978
427,830.390015,525.825012,454.184998
428,626.323975,811.622009,778.385986
429,583.072021,165.106003,236.087006
430,223.429993,356.033997,485.682007
431,163.516006,209.317001,417.748993
432,553.963013,392.842010,82.764999
433,484.968994,179.871994,484.451996
434,407.549011,263.778992,54.015999
435,466.393005,816.486023,675.109985
436,789.744019,318.138000,789.231995
437,422.455994,770.372986,868.856995
438,509.276978,809.799011,662.690979
439,542.896973,356.429993,854.929993
440,825.380981,41.471001,181.298004
441,765.752014,446.714996,703.888000
442,578.406006,451.277008,66.061996
443,321.924011,443.877014,50.993999
444,336.989014,670.546997,413.454987
445,411.601013,72.707001,921.937988
446,208.214996,821.333008,827.739014
447,589.260986,66.286003,737.544006
448,208.367004,301.229004,184.166000
449,966.927979,281.873993,463.063995
450,86.707001,448.355988,862.466003
451,399.997009,98.878998,963.580017
452,400.949005,592.596985,389.591003
453,48.411999,811.947998,119.246002
454,215.134995,831.093994,880.437988
455,323.306000,478.888000,893.661987
456,552.258972,266.799988,303.737000
457,82.410004,663.700012,965.494995
458,895.346985,714.783997,40.731998
459,784.848022,192.188995,695.969971
460,873.812988,363.010010,852.577026
461,959.979004,596.354980,92.553001
462,92.362999,260.674988,240.139999
463,744.137024,261.579010,488.588989
464,755.172974,394.234985,17.950001
465,715.395996,131.891006,63.005997
466,390.713989,502.421997,330.729004
467,599.606995,378.149994,219.531998
468,854.995972,377.394012,625.838989
469,562.809998,600.896973,864.995972
470,770.171021,873.129028,837.932007
471,626.934021,343.170990,257.098999
472,764.038025,24.990002,1.441000
473,610.856995,970.994995,14.851000
474,521.450989,384.980988,177.274994
475,521.836975,822.263000,147.382996
476,469.225006,301.329987,832.768982
477,458.411987,250.911987,189.026993
478,709.744019,493.092987,94.983002
479,139.889999,946.560974,702.664001
480,29.756001,752.205017,44.783001
481,839.909973,472.816010,21.580999
482,400.917999,681.651001,535.700989
483,895.348999,187.128006,538.948975
484,922.776001,923.771973,554.549988
485,304.019012,208.964005,257.449005
486,503.265015,462.410004,771.044983
487,961.396973,698.846008,143.688004
488,566.403992,382.207001,297.170013
489,72.819000,129.876999,143.701004
490,689.767029,925.956970,981.043030
491,305.829987,693.883972,146.779007
492,911.745972,901.767029,974.049988
493,78.595001,516.838013,556.786987
494,863.174988,505.046021,664.414978
495,555.809998,483.308990,346.371002
496,430.571014,412.493988,690.890991
497,683.145996,504.793030,505.859985
498,677.299011,613.086975,963.705017
499,106.031998,191.675003,644.429993
500,178.755997,798.432983,204.776001
501,723.690002,299.250000,454.640015
502,365.765015,944.156006,964.111023
503,190.309998,441.356995,581.005005
504,450.444000,817.281982,604.015991
505,150.360992,629.205994,496.657013
506,317.251007,81.421997,564.611023
507,676.197998,0.646000,280.713013
508,695.086975,52.692001,358.157013
509,874.830994,815.007996,81.435997
510,376.114014,321.048004,517.521973
511,847.268982,155.843994,526.960999
512,941.164001,657.893982,228.779007
513,590.103027,332.652008,15.933001
514,906.349976,355.217987,452.363007
515,606.104004,104.209000,459.432007
516,905.601990,700.551025,957.138000
517,772.539001,174.119995,7.160000
518,129.479996,479.484985,399.046997
519,14.243000,838.348999,90.341003
520,713.132019,154.656006,955.577026
521,60.462997,711.456970,362.769989
522,364.074005,545.348022,745.184998
523,453.371002,134.660004,845.533997
524,279.937012,314.472992,365.858002
525,96.313004,8.904000,166.082001
526,362.503998,75.667999,376.355988
527,28.888000,852.674011,68.647003
528,136.425995,658.783997,989.239014
529,683.541016,154.100998,300.576996
530,241.106995,302.312012,882.419006
531,790.817017,906.161011,636.008972
532,779.385986,233.544998,275.279999
533,38.110001,525.330994,231.899994
534,426.988007,292.988007,491.678986
535,216.322006,641.047974,62.128998
536,975.559021,41.756001,513.382019
537,755.643982,92.183998,169.095001
538,605.552002,508.312012,104.502998
539,492.091003,59.665001,570.809021
540,554.015015,946.955994,977.302979
541,138.595993,983.216003,873.349976
542,42.424000,437.846008,496.083008
543,472.769012,408.907990,781.857971
544,957.755981,726.174011,793.781006
545,313.088989,913.314026,206.662994
546,285.871002,854.468018,376.843994
547,670.054993,696.481018,71.929001
548,250.027008,740.793030,441.139008
549,296.317993,509.616028,114.371002
550,448.411987,20.455999,32.740002
551,318.358002,878.419983,154.132996
552,241.343994,852.280029,288.432007
553,498.041992,732.145020,399.354004
554,458.071991,402.958008,377.302002
555,606.940002,501.450989,666.942017
556,915.286011,986.921021,152.477005
557,457.665985,495.640015,437.071014
558,352.618988,212.737000,126.697006
559,183.235992,874.101990,173.369995
560,655.900024,419.040985,219.466995
561,855.804993,505.875977,457.776001
562,13.028999,450.421997,444.041992
563,750.018005,313.279999,85.917000
564,443.513000,126.434006,146.294006
565,485.075989,266.510010,268.256989
566,442.691010,329.886993,379.795013
567,905.755005,138.188995,169.524002
568,468.908997,173.520004,715.130005
569,534.541992,358.992004,989.927979
570,219.134003,536.463989,452.329987
571,605.388977,896.794006,1.245000
572,633.775024,395.967010,588.229004
573,731.987000,462.507996,578.997986
574,412.622986,0.832000,559.927979
575,217.037994,875.895020,947.780029
576,620.366028,100.749001,694.442017
577,91.297997,323.023987,528.989014
578,173.391998,803.010986,226.216003
579,616.382996,168.447006,147.626999
580,504.309998,753.570984,362.940002
581,631.755005,923.507996,62.736000
582,936.700012,457.300995,776.463989
583,481.998993,358.692993,882.015015
584,159.410995,316.121002,732.213989
585,413.457001,237.365005,552.031982
586,728.776978,755.033020,315.256989
587,869.768982,414.230011,376.230988
588,83.667999,406.294006,628.408020
589,825.612976,246.040009,104.024002
590,550.747009,63.016998,451.546997
591,954.182007,687.280029,436.950989
592,223.039001,298.095001,578.328979
593,538.057007,537.814026,272.157013
594,185.535004,17.587999,853.841003
595,513.815002,109.290001,587.773987
596,184.606995,485.445007,912.690002
597,54.047997,474.440002,23.550999
598,124.528000,222.824997,951.002991
599,969.981995,984.755005,431.065002
600,508.156006,753.937012,556.984985
601,133.453995,134.770996,419.408997
602,383.412994,229.052002,64.986000
603,367.252014,141.710007,778.283020
604,402.196991,607.169983,868.059021
605,10.216999,888.101990,877.367981
606,830.010986,314.444000,389.003998
607,411.747986,616.416992,810.096985
608,310.217987,945.661987,380.804993
609,117.526001,960.114990,962.804016
610,200.619003,448.843994,622.546997
611,407.309998,450.092010,842.557983
612,967.603027,790.859985,664.171997
613,427.403992,856.797974,87.245003
614,98.186996,173.914993,762.255981
615,358.177002,42.693001,532.073975
616,967.838989,958.284973,46.844002
617,675.947998,988.031006,517.995972
618,959.458984,976.125000,357.950012
619,500.368988,172.729996,429.640015
620,156.255997,549.697998,86.334999
621,823.856018,418.846985,131.481995
622,939.031006,118.604996,303.080994
623,28.856998,814.664001,345.424988
624,260.096008,391.265015,66.838997
625,508.736023,536.692993,724.520996
626,105.522003,372.306000,738.768005
627,42.918999,817.494995,474.863007
628,788.947021,124.684006,437.911987
629,222.992996,885.377991,377.052002
630,924.755005,892.421997,461.082001
631,840.450012,944.052979,158.143997
632,66.360001,597.304016,641.362976
633,64.236000,645.375977,5.095000
634,519.367004,921.603027,340.755005
635,583.625977,279.191010,858.853027
636,107.434998,688.932983,831.617981
637,11.577999,988.640991,623.551025
638,276.864014,707.017029,844.361023
639,66.917000,471.717987,884.801025
640,309.213013,528.625000,418.716003
641,539.005005,955.468018,543.427979
642,736.921021,563.375000,695.140015
643,319.660004,871.341980,467.924988
644,959.072998,9.514000,807.590027
645,871.513000,148.779999,473.101990
646,672.708984,468.936005,225.895004
647,232.235001,182.229996,703.607971
648,270.276001,975.293030,262.209991
649,367.298004,786.476013,897.539978
650,200.733994,623.794983,584.073975
651,261.295013,68.459999,322.937012
652,375.136993,663.702026,394.963989
653,675.984009,165.009995,107.907997
654,329.480011,107.102997,138.692001
655,554.359985,637.716003,87.387001
656,585.888000,914.382019,611.757019
657,487.006012,647.174988,871.155029
658,629.130005,442.707001,442.131012
659,297.820007,901.559998,707.088989
660,46.372002,767.557007,369.213989
661,834.031982,369.626007,354.075989
662,81.071999,300.199005,88.833000
663,2.856000,812.135010,766.689026
664,627.916016,874.020996,880.637024
665,221.039001,420.190002,133.240005
666,409.720001,261.592987,198.352997
667,889.849976,690.463989,486.045990
668,872.859985,825.780029,267.881012
669,679.651978,172.408005,138.037003
670,9.635000,481.882996,942.434021
671,335.726990,254.661987,315.169006
672,683.252014,488.920013,181.807007
673,717.900024,281.824005,313.755005
674,331.914001,412.195007,101.847000
675,771.549988,858.831970,790.549011
676,445.781006,956.715027,307.686005
677,111.392998,889.742981,432.658997
678,444.503998,777.799988,751.835999
679,176.593994,239.029999,677.023010
680,791.625000,104.060997,340.536987
681,294.217010,609.997009,540.666992
682,170.205994,612.656982,988.437012
683,111.171997,485.876007,151.459000
684,390.019012,394.514008,780.651001
685,90.847000,903.059021,717.726013
686,28.783001,427.421997,941.518982
687,756.517029,657.903992,430.213013
688,208.970001,951.067993,323.153015
689,494.921997,474.954987,326.407013
690,338.773987,492.431000,357.522003
691,383.053986,285.548004,89.721001
692,39.855000,303.459015,473.654999
693,349.375000,519.909973,155.082001
694,330.152008,669.518982,779.752991
695,66.258003,575.903992,514.895020
696,657.775024,336.277008,359.759003
697,302.416992,397.049011,975.107971
698,902.156006,565.046021,130.636993
699,941.867004,7.799000,233.774994
700,761.617981,296.851013,217.382996
701,222.682999,773.232971,723.312988
702,945.434998,43.028000,274.687012
703,693.202026,490.046997,54.078003
704,195.261993,437.024994,987.479004
705,740.478027,683.343018,281.265991
706,278.425995,933.749023,621.856018
707,657.757996,668.138000,567.517029
708,648.104004,115.559998,506.994995
709,513.551025,605.322021,772.841003
710,416.803986,452.148010,330.087006
711,21.531000,774.793030,844.518005
712,979.161011,225.091995,232.869003
713,75.087997,602.992981,99.001999
714,273.074005,430.169006,591.513977
715,75.146004,5.034000,7.785000
716,146.197006,909.549988,916.632996
717,305.944000,674.117981,86.917000
718,980.986023,609.059021,36.248001
719,513.945007,682.588013,939.518982
720,347.796997,522.359009,368.119995
721,239.233994,734.364014,894.307983
722,165.589005,976.765015,446.536987
723,415.929993,277.720001,979.950989
724,976.473999,676.236023,320.003998
725,491.131989,356.199005,4.013000
726,847.091003,186.145996,543.231018
727,172.147003,422.618988,192.164993
728,844.208008,3.431000,106.018997
729,310.518005,392.157990,55.653999
730,599.239014,532.166016,973.343994
731,295.420013,541.978027,115.825996
732,522.268005,800.489014,289.095001
733,318.223999,834.156006,273.266998
734,987.052979,533.406982,461.682007
735,855.156982,522.351990,884.732971
736,590.651001,34.818001,929.841980
737,528.135010,386.583008,918.453979
738,875.013000,409.345001,262.325989
739,495.542999,502.903015,910.802979
740,158.589005,169.464996,695.520020
741,679.374023,913.971985,677.752014
742,278.382996,390.285004,62.887001
743,131.619995,643.872009,489.588013
744,773.820984,112.984001,116.537003
745,551.318970,390.651001,584.447998
746,85.890999,18.596001,256.458008
747,936.390991,818.015991,871.625977
748,569.388977,740.692017,96.454002
749,72.503998,771.929993,403.571991
750,963.275024,83.236000,344.029999
751,380.322998,161.806000,426.531006
752,148.598999,351.488007,498.996002
753,274.549011,555.539978,192.516006
