particle_id,x,y,z
0,710.198975,228.897003,441.511993
1,490.670990,709.802979,309.191010
2,954.494995,444.688995,325.002014
3,468.390015,81.327003,238.987000
4,950.036987,311.446014,527.411987
5,629.981018,672.482971,213.279007
6,607.083008,858.172974,222.123993
7,344.989990,370.424988,874.463989
8,973.731018,75.796997,475.838013
9,181.908005,431.167999,807.875977
10,178.800995,919.896973,122.509003
11,434.473999,12.947000,33.794998
12,84.141998,899.109985,865.815979
13,521.804993,384.720001,620.038025
14,326.558990,763.528015,815.995972
15,750.013000,538.682983,733.786011
16,990.258972,461.092010,24.040001
17,556.409973,165.934998,513.155029
18,106.101997,919.880005,946.651001
19,25.424999,743.906982,318.704010
20,634.744995,762.882019,768.901978
21,974.687988,383.507996,872.612000
22,443.618011,479.364990,202.768005
23,729.223999,635.564026,224.488007
24,104.091003,362.964996,406.415009
25,369.282013,696.465027,576.940002
26,824.473022,122.088997,246.337997
27,514.078003,573.601013,628.393982
28,419.338989,800.630981,514.052979
29,723.461975,959.934021,162.871002
30,96.356003,138.026001,619.072998
31,34.108002,387.782013,932.507996
32,671.226013,186.651993,154.279007
33,188.634995,363.717010,998.442017
34,930.080994,109.789001,231.992996
35,983.096008,141.341003,995.091003
36,792.447998,108.310997,459.562012
37,887.107971,584.973999,938.018982
38,156.328995,719.306030,910.752991
39,400.885010,691.703003,936.489990
40,818.724976,366.800995,98.084000
41,504.908997,952.206970,250.688004
42,751.919983,902.351013,137.397995
43,463.510986,559.900024,207.289001
44,963.536987,987.765015,272.518005
45,115.790001,576.710999,672.968994
46,710.877991,439.510010,506.145996
47,932.888977,600.327026,766.935974
48,473.510986,976.565979,772.827026
49,219.087997,889.711975,163.412994
50,838.815002,79.363998,998.606018
51,824.820984,658.255005,984.033020
52,910.343994,419.502991,464.433990
53,986.216980,949.320007,198.272003
54,443.063995,937.760986,965.650024
55,655.114014,713.812988,781.604980
56,896.575989,690.200989,791.781006
57,973.166992,156.548004,277.170013
58,943.742004,469.993011,799.630981
59,644.697021,78.597000,2.902000
60,92.572998,370.404999,519.710999
61,692.101990,583.570007,698.453003
62,958.005005,75.667999,860.375977
63,310.898987,523.104980,468.100006
64,595.143982,487.886993,364.476013
65,414.803009,460.554993,324.393005
66,956.987976,904.559998,751.124023
67,589.588989,784.995972,362.355011
68,976.458984,875.372009,340.515991
69,202.740997,867.478027,229.817993
70,948.877014,259.296997,772.026978
71,168.867004,727.963989,520.911011
72,526.400024,895.898010,35.056999
73,514.257019,25.181000,265.399994
74,444.337006,162.363007,878.515015
75,592.887024,41.441002,540.905029
76,268.566986,92.865997,431.566986
77,64.457001,601.109985,89.035004
78,474.803009,174.707001,431.362000
79,538.135010,512.237000,484.662994
80,766.010010,615.994019,562.237000
81,423.238007,555.216003,497.001007
82,37.002998,134.563004,180.684998
83,953.453003,109.272003,984.294983
84,381.205994,353.352997,364.196014
85,127.356003,403.782013,947.812988
86,206.990005,739.918030,136.128006
87,226.897003,862.947998,339.084015
88,729.111023,960.169983,267.596985
89,964.682983,847.463989,417.733002
90,815.138977,496.845001,582.366028
91,611.336975,738.997986,398.739990
92,880.513000,180.604004,452.313995
93,76.873001,919.799988,953.861023
94,990.372009,21.652000,330.528992
95,182.998993,487.169006,459.045990
96,590.815979,592.926025,281.911987
97,357.619995,560.741028,203.298004
98,998.721008,553.703003,228.720001
99,455.653015,856.851013,704.331970
100,258.312988,792.185974,910.098022
101,380.114990,889.848022,584.895996
102,930.453003,582.588013,771.414978
103,834.668030,909.223999,215.871002
104,651.684998,690.078003,618.067993
105,302.454010,989.684998,519.687012
106,383.686005,276.552002,745.002991
107,716.521973,639.539001,740.801025
108,874.380981,849.671997,907.721985
109,872.327026,318.679993,834.810974
110,960.460999,873.598999,189.626999
111,42.433998,892.156006,778.187988
112,702.781982,239.998993,648.781982
113,421.626007,242.059998,420.417999
114,819.348022,507.477997,650.484009
115,470.132996,117.787003,814.132019
116,85.320000,809.835022,792.229004
117,623.692017,838.833008,637.966003
118,63.327999,690.158997,527.953979
119,817.320007,794.846985,165.182007
120,268.182007,848.317017,277.532013
121,211.016006,309.325012,913.599976
122,776.729980,375.002014,793.312012
123,671.044006,178.897003,703.523010
124,615.551025,331.678009,261.391998
125,877.286011,126.178001,245.113007
126,569.190979,932.991028,350.919006
127,183.664993,214.188004,35.401001
128,512.065979,787.471008,798.812012
129,168.921997,911.997009,735.257996
130,288.731995,415.613007,670.705994
131,402.147003,735.098999,906.596008
132,380.428986,872.866028,50.388000
133,415.242004,815.341003,418.223999
134,69.973999,709.122986,810.536987
135,93.342003,252.660004,867.773010
136,736.333984,95.899002,49.618000
137,635.528015,50.126999,727.013977
138,857.921997,928.080017,144.675003
139,569.965027,39.703999,531.940002
140,937.603027,875.578979,750.450012
141,122.107002,877.111023,677.577026
142,951.491028,470.450012,283.799011
143,204.427002,18.927000,699.505005
144,593.148010,903.974976,65.935997
145,723.997986,414.665009,940.706970
146,708.508972,129.587006,888.302979
147,24.643999,656.669006,771.364990
148,375.924988,665.375000,467.389008
149,377.247009,782.268005,216.457993
150,646.419006,438.523987,543.692993
151,842.343994,719.820007,885.883972
152,88.026001,894.614990,908.481018
153,514.445007,466.983002,606.583984
154,714.627014,369.808014,11.795000
155,8.396000,782.025024,620.601990
156,673.489014,830.638977,663.331970
157,926.716980,420.114990,308.330994
158,235.139008,355.113007,300.890015
159,535.434998,819.729980,89.710999
160,102.747002,933.408020,188.630005
161,312.290985,259.281006,987.210999
162,475.105988,258.660004,502.096985
163,96.377998,484.269989,435.391998
164,920.755005,612.919983,349.588013
165,602.466003,300.774994,434.170990
166,585.697021,837.260986,587.377014
167,84.383003,62.143002,40.875999
168,731.033997,987.794983,337.144012
169,23.159000,469.041992,361.529999
170,957.135010,166.942993,416.376007
171,412.342010,612.028992,862.304016
172,66.776001,465.631989,427.251007
173,693.908997,366.278015,368.653015
174,136.250000,39.721001,914.497986
175,43.039001,383.493988,346.497986
176,975.195007,263.865997,952.692993
177,45.270000,520.695984,835.638977
178,405.664001,512.927979,34.124001
179,875.763977,399.302002,330.088013
180,545.138000,298.839996,141.582993
181,591.077026,402.031006,767.651001
182,520.924011,461.934998,295.101990
183,200.647995,297.230988,556.914978
184,4.067000,566.059998,25.580000
185,120.430000,487.635010,315.759003
186,140.315002,357.009003,160.259003
187,991.502014,897.789001,188.654999
188,373.615997,130.110001,71.182999
189,724.314026,320.867004,349.921997
190,777.054016,732.093994,792.655029
191,817.098999,563.281006,440.127014
192,610.721985,905.908020,402.278992
193,533.526978,669.258972,304.878998
194,942.388977,583.812988,669.744019
195,688.690002,135.649002,545.463013
196,753.116028,779.565979,750.643005
197,825.596985,869.372009,312.661011
198,737.638977,225.416000,814.804993
199,294.144012,32.219002,333.160004
200,477.345001,570.372009,830.431030
201,800.687012,724.700989,277.682007
202,516.034973,622.867004,554.026978
203,161.039001,946.515991,254.822006
204,2.639000,573.663025,517.406982
205,839.072998,499.739014,517.500000
206,231.173996,332.645996,928.044006
207,839.729004,449.792999,188.770004
208,120.742996,918.288025,2.623000
209,713.403015,564.054993,735.057983
210,524.224976,91.835999,312.877991
211,463.110992,946.034973,617.476013
212,127.844002,330.127991,383.347992
213,532.299011,662.270996,35.389999
214,909.666992,269.449005,75.252998
215,376.770996,879.315002,246.664001
216,164.376007,237.244995,34.588001
217,603.127014,760.822998,231.757004
218,700.810974,714.703979,728.788025
219,600.106995,273.850006,490.912994
220,817.817993,605.294983,269.192993
221,187.326996,388.514008,494.010986
222,583.135010,983.882996,983.289001
223,146.235001,308.565002,282.994995
224,522.927979,918.929016,735.971985
225,696.521973,420.294006,622.684998
226,630.370972,27.462000,749.762024
227,854.888977,876.552002,222.358994
228,439.046997,498.798004,650.072998
229,315.735992,741.422974,287.544006
230,984.304993,127.388000,287.710999
231,855.057007,402.796997,127.252998
232,624.500000,811.645996,387.346985
233,549.684998,206.360992,478.803986
234,560.161987,239.645004,703.203003
235,571.234985,708.609985,421.316986
236,407.148010,496.372009,895.306030
237,319.635986,300.951996,757.229980
238,404.042999,552.226990,957.505005
239,851.200989,651.684021,739.294983
240,380.403992,557.325012,311.716003
241,259.877991,867.601013,456.290985
242,482.627014,696.827026,482.721985
243,150.576004,735.026001,96.699997
244,16.389000,956.898987,360.067993
245,784.455017,190.065002,202.944000
246,671.413025,259.035004,276.014008
247,169.425995,434.187012,327.902008
248,819.169983,661.711975,577.875000
249,910.078003,78.877998,966.799011
250,360.773987,261.487000,556.507996
251,664.008972,818.638977,293.269989
252,607.429993,521.156982,295.270996
253,304.549988,291.609009,879.437988
254,295.161987,502.626007,52.514000
255,795.513977,849.487000,832.679016
256,114.079002,896.812988,467.395996
257,828.388000,338.240997,271.912994
258,875.713989,824.231018,439.809998
259,299.492004,89.633003,589.351013
260,629.877991,505.619995,244.701996
261,524.223022,208.658997,571.088989
262,845.528992,387.359985,289.690002
263,998.861023,436.988007,979.789001
264,118.727997,907.443970,55.505001
265,311.656006,725.539978,452.566986
266,854.401001,816.388977,241.779007
267,316.317993,963.398010,116.974998
268,593.379028,379.227997,737.479980
269,749.773987,317.595001,285.684998
270,325.131989,509.489014,858.648010
271,493.391998,632.361023,990.538025
272,971.926025,418.726990,239.587997
273,129.908997,91.452003,202.630005
274,213.746002,705.538025,317.792999
275,304.039001,379.993011,215.707001
276,470.929993,965.776978,293.170990
277,554.408997,976.919006,381.584991
278,43.729000,948.799988,46.053001
279,853.237976,338.220001,30.497000
280,410.489990,783.848999,410.608002
281,855.510010,138.567001,749.437012
282,134.654007,900.284973,65.754997
283,959.969971,113.338997,267.936005
284,536.974976,974.755005,951.820984
285,489.167999,861.888977,787.046997
286,270.856995,633.526001,676.236023
287,827.643005,515.538025,29.094000
288,272.661011,114.223000,932.945007
289,673.956970,302.123993,901.883972
290,421.686005,142.391998,878.924988
291,951.486023,199.826996,235.895996
292,755.004028,428.662994,249.927002
293,414.734009,525.650024,897.286987
294,1.011000,55.693001,880.465027
295,276.647003,378.278992,311.410004
296,410.265015,755.060974,406.179993
297,709.817017,989.375000,278.359009
298,209.296997,281.998993,543.215027
299,715.171997,594.427002,561.776001
300,179.863007,522.979980,870.075012
301,394.020996,501.072998,808.879028
302,902.424988,874.281006,847.171021
303,160.813004,744.424011,727.387024
304,356.694000,776.426025,449.468994
305,546.468994,266.567993,206.403000
306,151.190002,905.953979,197.903000
307,426.761993,12.426000,294.394012
308,281.782013,813.427002,339.760010
309,305.509003,565.517029,129.608002
310,880.385986,122.517998,571.645020
311,397.345001,852.653992,91.203003
312,229.653000,399.895996,574.176025
313,854.370972,121.752998,462.854004
314,967.388977,260.743988,385.834991
315,345.203003,89.472000,424.658997
316,820.137024,340.403992,867.643005
317,151.606995,854.299011,22.561001
318,867.168030,566.372986,350.830994
319,765.315002,938.474976,727.007019
320,626.127991,964.427002,400.773010
321,856.549988,987.784973,553.825989
322,733.023010,30.129000,420.970001
323,617.874023,748.286011,607.117981
324,775.325012,802.581970,400.101990
325,613.395996,256.309998,327.174011
326,128.561005,806.559021,131.500000
327,307.674011,214.337006,770.007996
328,849.903992,349.109985,113.787003
329,418.648010,187.832993,292.705994
330,576.080994,846.109985,776.984985
331,188.266998,598.353027,875.103027
332,740.309998,134.800995,140.162003
333,215.539993,340.480011,84.624001
334,443.213989,351.566986,255.378006
335,650.929016,783.835022,568.177002
336,235.516006,634.567017,989.745972
337,225.709000,580.663025,412.908997
338,944.138000,371.549011,726.708984
339,494.158997,693.788025,995.565979
340,230.557007,855.249023,176.201004
341,595.013000,810.377991,960.692017
342,280.914001,702.596008,523.294006
343,376.593994,506.095001,62.928001
344,878.708984,577.557983,475.669006
345,384.976990,331.210999,359.026001
346,62.028999,120.632004,487.838013
347,558.879028,765.205017,797.575989
348,831.478027,468.411987,763.260010
349,320.717987,759.309021,425.540009
350,805.953003,59.765999,118.890999
351,806.492981,727.487000,133.291000
352,312.364990,594.947021,569.086975
353,153.207001,421.494995,850.216980
354,844.331970,575.921997,435.584991
355,576.872986,812.479004,916.997009
356,938.973022,76.026001,271.598999
357,644.893982,927.794006,299.299011
358,693.895020,230.595993,77.692001
359,542.945007,456.247986,629.036987
360,736.198975,400.164001,499.363007
361,553.497986,671.801025,863.056030
362,299.268005,228.891998,14.680000
363,622.580994,658.309021,425.859985
364,622.434998,575.091003,338.971008
365,597.169006,314.973999,923.437988
366,957.375977,537.507996,189.231003
367,471.533997,969.281006,602.979004
368,414.695007,578.583008,716.258972
369,757.125000,29.440001,655.215027
370,100.114998,83.698997,586.234985
371,689.507019,706.051025,386.321014
372,733.221985,586.338013,537.747986
373,568.184998,22.895000,521.866028
374,623.445007,277.860992,388.446014
375,5.337000,43.764000,218.386002
376,448.242004,932.872986,840.703003
377,633.057983,90.407997,374.542999
378,615.768005,338.446014,150.399002
379,983.669006,739.088989,476.071014
380,124.571999,509.781006,184.854996
381,758.627991,927.390991,479.281006
382,448.872009,375.389008,811.099976
383,760.137024,152.384003,69.508003
384,518.546021,49.598000,350.398010
385,366.548004,94.198997,725.143982
386,20.058001,3.764000,165.309006
387,159.432007,311.217010,55.902000
388,982.643982,203.837006,518.664978
389,875.609009,397.427002,503.923004
390,514.510010,18.271999,410.213013
391,430.527008,840.526001,920.640991
392,476.527008,780.351990,785.130005
393,223.759995,686.021973,546.612976
394,996.288025,79.978996,40.181000
395,525.547974,19.013000,789.440002
396,904.564026,136.113007,481.898987
397,644.284973,493.787994,100.754997
398,243.518005,861.848022,800.408020
399,301.022003,309.954987,106.485001
400,446.113007,206.440002,896.965027
401,178.167999,428.609009,301.950012
402,129.531006,574.517029,650.497986
403,399.436005,999.546021,774.937988
404,885.783997,110.880997,158.371994
405,910.757019,870.312012,233.227005
406,299.907990,569.338989,522.254028
407,427.322998,749.273010,772.018005
408,108.824997,530.431030,921.653015
409,844.289001,875.562012,468.809998
410,643.348022,148.552002,222.828995
411,316.023010,865.948975,843.570984
412,34.242001,999.007996,41.625999
413,973.228027,219.216003,938.505005
414,928.507996,187.667999,295.471008
415,384.304993,278.592987,610.030029
416,242.401001,395.248993,923.351990
417,322.020996,579.036987,448.903015
418,789.648987,673.934998,901.280029
419,421.117004,634.674011,840.989990
420,746.643005,123.029999,746.513000
421,383.256989,515.492004,396.671997
422,140.904999,281.029999,727.732971
423,194.250000,437.509003,925.716980
424,983.898010,329.328003,843.606018
425,811.799011,361.330994,522.810974
426,709.973022,54.542000,37.418999
427,476.015991,132.393005,669.896973
428,563.817017,526.971008,773.041992
429,290.976013,501.622009,330.562988
430,151.690002,271.024994,56.799999
431,843.367004,490.938995,114.694000
432,173.251999,516.515015,507.026001
433,110.214996,172.311005,532.955017
434,407.923004,181.800995,765.232971
435,696.612000,436.196991,556.791016
436,251.604996,252.813004,136.787003
437,458.463989,541.822021,45.585999
438,730.159973,647.143982,851.106995
439,777.940979,695.513977,907.695007
440,526.622009,966.177002,454.424988
441,725.216980,356.234985,622.187012
442,726.768005,873.448975,948.739990
443,896.159973,258.071014,158.962997
444,902.348999,726.947021,482.493011
